#miRNA	read_count	precursor	total	F01	F02	F03	F01(norm)	F02(norm)	F03(norm)
tgu-miR-551-3p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
ppy-miR-551b	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
aca-miR-551	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
ggo-miR-551b	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
oha-miR-551b-3p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
bta-miR-562	0.00	bta-mir-562	0.00	0	0	0	0	0	0
hsa-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
mmu-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
mml-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
ptr-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
bta-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
cfa-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
rno-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
eca-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
ppy-miR-568	0.00	bta-mir-568	0.00	0	0	0	0	0	0
hsa-miR-574-5p	0.00	bta-mir-574	0.00	0	0	0	0	0	0
mmu-miR-574-5p	0.00	bta-mir-574	0.00	0	0	0	0	0	0
bta-miR-574	0.00	bta-mir-574	0.00	0	0	0	0	0	0
hsa-miR-582-5p	0.00	bta-mir-582	0.00	0	0	0	0	0	0
mml-miR-582-5p	0.00	bta-mir-582	0.00	0	0	0	0	0	0
ptr-miR-582	0.00	bta-mir-582	0.00	0	0	0	0	0	0
bta-miR-582	0.00	bta-mir-582	0.00	0	0	0	0	0	0
cfa-miR-582	0.00	bta-mir-582	0.00	0	0	0	0	0	0
rno-miR-582-5p	0.00	bta-mir-582	0.00	0	0	0	0	0	0
eca-miR-582-5p	0.00	bta-mir-582	0.00	0	0	0	0	0	0
ppy-miR-582-5p	0.00	bta-mir-582	0.00	0	0	0	0	0	0
ggo-miR-582	0.00	bta-mir-582	0.00	0	0	0	0	0	0
chi-miR-582-5p	0.00	bta-mir-582	0.00	0	0	0	0	0	0
bta-miR-584	0.00	bta-mir-584-1	0.00	0	0	0	0	0	0
bta-miR-584	0.00	bta-mir-584-2	0.00	0	0	0	0	0	0
bta-miR-584	0.00	bta-mir-584-3	0.00	0	0	0	0	0	0
bta-miR-584	0.00	bta-mir-584-4	0.00	0	0	0	0	0	0
bta-miR-584	0.00	bta-mir-584-5	0.00	0	0	0	0	0	0
bta-miR-584	0.00	bta-mir-584-6	0.00	0	0	0	0	0	0
bta-miR-584	0.00	bta-mir-584-7	0.00	0	0	0	0	0	0
bta-miR-584	0.00	bta-mir-584-8	0.00	0	0	0	0	0	0
hsa-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
mmu-miR-592-5p	0.00	bta-mir-592	0.00	0	0	0	0	0	0
mmu-miR-592-3p	0.00	bta-mir-592	0.00	0	0	0	0	0	0
mml-miR-592-5p	0.00	bta-mir-592	0.00	0	0	0	0	0	0
mml-miR-592-3p	0.00	bta-mir-592	0.00	0	0	0	0	0	0
ptr-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
bta-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
cfa-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
rno-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
eca-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
ppy-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
ggo-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
efu-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
chi-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
tch-miR-592	0.00	bta-mir-592	0.00	0	0	0	0	0	0
hsa-miR-599	0.00	bta-mir-599	0.00	0	0	0	0	0	0
mml-miR-599-5p	0.00	bta-mir-599	0.00	0	0	0	0	0	0
mml-miR-599-3p	0.00	bta-mir-599	0.00	0	0	0	0	0	0
ptr-miR-599	0.00	bta-mir-599	0.00	0	0	0	0	0	0
bta-miR-599	0.00	bta-mir-599	0.00	0	0	0	0	0	0
cfa-miR-599	0.00	bta-mir-599	0.00	0	0	0	0	0	0
mdo-miR-599-3p	0.00	bta-mir-599	0.00	0	0	0	0	0	0
mmu-miR-599	0.00	bta-mir-599	0.00	0	0	0	0	0	0
ppy-miR-599	0.00	bta-mir-599	0.00	0	0	0	0	0	0
bta-miR-6119-5p	0.00	bta-mir-6119	0.00	0	0	0	0	0	0
bta-miR-6119-3p	0.00	bta-mir-6119	0.00	0	0	0	0	0	0
bta-miR-6120-5p	0.00	bta-mir-6120	0.00	0	0	0	0	0	0
bta-miR-6120-3p	6.00	bta-mir-6120	6.00	3.00	2.00	1.00	29.89	16.81	11.62
bta-miR-6121-5p	0.00	bta-mir-6121	0.00	0	0	0	0	0	0
bta-miR-6121-3p	0.00	bta-mir-6121	0.00	0	0	0	0	0	0
bta-miR-6122-5p	0.00	bta-mir-6122	0.00	0	0	0	0	0	0
bta-miR-6122-3p	0.00	bta-mir-6122	0.00	0	0	0	0	0	0
bta-miR-6123	0.00	bta-mir-6123	0.00	0	0	0	0	0	0
hsa-miR-615-5p	0.00	bta-mir-615	0.00	0	0	0	0	0	0
mmu-miR-615-5p	0.00	bta-mir-615	0.00	0	0	0	0	0	0
mml-miR-615-5p	0.00	bta-mir-615	0.00	0	0	0	0	0	0
bta-miR-615	0.00	bta-mir-615	0.00	0	0	0	0	0	0
rno-miR-615	0.00	bta-mir-615	0.00	0	0	0	0	0	0
eca-miR-615-5p	0.00	bta-mir-615	0.00	0	0	0	0	0	0
eca-miR-615-3p	0.00	bta-mir-615	0.00	0	0	0	0	0	0
ssc-miR-615	0.00	bta-mir-615	0.00	0	0	0	0	0	0
cgr-miR-615-5p	0.00	bta-mir-615	0.00	0	0	0	0	0	0
hsa-miR-628-5p	0.00	bta-mir-628	0.00	0	0	0	0	0	0
hsa-miR-628-3p	3.00	bta-mir-628	3.00	0	1.00	2.00	0	8.40	23.23
mml-miR-628-5p	0.00	bta-mir-628	0.00	0	0	0	0	0	0
mml-miR-628-3p	3.00	bta-mir-628	3.00	0	1.00	2.00	0	8.40	23.23
ptr-miR-628	3.00	bta-mir-628	3.00	0	1.00	2.00	0	8.40	23.23
bta-miR-628	0.00	bta-mir-628	0.00	0	0	0	0	0	0
cfa-miR-628	0.00	bta-mir-628	0.00	0	0	0	0	0	0
eca-miR-628a	0.00	bta-mir-628	0.00	0	0	0	0	0	0
ssc-miR-628	0.00	bta-mir-628	0.00	0	0	0	0	0	0
ppy-miR-628-5p	0.00	bta-mir-628	0.00	0	0	0	0	0	0
ppy-miR-628-3p	3.00	bta-mir-628	3.00	0	1.00	2.00	0	8.40	23.23
cgr-miR-628	0.00	bta-mir-628	0.00	0	0	0	0	0	0
ggo-miR-628	0.00	bta-mir-628	0.00	0	0	0	0	0	0
efu-miR-628	0.00	bta-mir-628	0.00	0	0	0	0	0	0
chi-miR-628-5p	0.00	bta-mir-628	0.00	0	0	0	0	0	0
tch-miR-628-5p	0.00	bta-mir-628	0.00	0	0	0	0	0	0
bta-miR-631	0.00	bta-mir-631	0.00	0	0	0	0	0	0
bta-miR-6516	0.00	bta-mir-6516	0.00	0	0	0	0	0	0
cfa-miR-6516	0.00	bta-mir-6516	0.00	0	0	0	0	0	0
bta-miR-6517	0.00	bta-mir-6517	0.00	0	0	0	0	0	0
bta-miR-6518	0.00	bta-mir-6518	0.00	0	0	0	0	0	0
bta-miR-6519	0.00	bta-mir-6519	0.00	0	0	0	0	0	0
hsa-miR-652-5p	0.00	bta-mir-652	0.00	0	0	0	0	0	0
hsa-miR-652-3p	0.00	bta-mir-652	0.00	0	0	0	0	0	0
mmu-miR-652-3p	0.00	bta-mir-652	0.00	0	0	0	0	0	0
rno-miR-652-3p	0.00	bta-mir-652	0.00	0	0	0	0	0	0
mml-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
cfa-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
ptr-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
eca-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
ppy-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
ssc-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
cgr-miR-652-5p	0.00	bta-mir-652	0.00	0	0	0	0	0	0
cgr-miR-652-3p	0.00	bta-mir-652	0.00	0	0	0	0	0	0
ggo-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
bta-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
efu-miR-652	0.00	bta-mir-652	0.00	0	0	0	0	0	0
tch-miR-652-3p	0.00	bta-mir-652	0.00	0	0	0	0	0	0
bta-miR-6520	1.00	bta-mir-6520	1.00	0	0	1.00	0	0	11.62
bta-miR-6521	0.00	bta-mir-6521	0.00	0	0	0	0	0	0
bta-miR-6522	1.00	bta-mir-6522	1.00	0	1.00	0	0	8.40	0
bta-miR-6523a	0.00	bta-mir-6523a	0.00	0	0	0	0	0	0
bta-miR-6523b	0.00	bta-mir-6523b	0.00	0	0	0	0	0	0
bta-miR-6524	1.00	bta-mir-6524	1.00	0	1.00	0	0	8.40	0
bta-miR-6525	0.00	bta-mir-6525	0.00	0	0	0	0	0	0
bta-miR-6526	4.00	bta-mir-6526-1	4.00	3.00	1.00	0	29.89	8.40	0
bta-miR-6526	4.00	bta-mir-6526-2	4.00	3.00	1.00	0	29.89	8.40	0
bta-miR-6526	4.00	bta-mir-6526-3	4.00	3.00	1.00	0	29.89	8.40	0
bta-miR-6527	0.00	bta-mir-6527	0.00	0	0	0	0	0	0
bta-miR-6528	0.00	bta-mir-6528	0.00	0	0	0	0	0	0
bta-miR-6529a	10.00	bta-mir-6529a	10.00	3.00	2.00	5.00	29.89	16.81	58.08
mml-miR-6529-5p	10.00	bta-mir-6529a	10.00	3.00	2.00	5.00	29.89	16.81	58.08
mml-miR-6529-3p	0.00	bta-mir-6529a	0.00	0	0	0	0	0	0
cfa-miR-6529	0.00	bta-mir-6529a	0.00	0	0	0	0	0	0
eca-miR-6529	0.00	bta-mir-6529a	0.00	0	0	0	0	0	0
tch-miR-6529	10.00	bta-mir-6529a	10.00	3.00	2.00	5.00	29.89	16.81	58.08
bta-miR-6529b	0.00	bta-mir-6529b	0.00	0	0	0	0	0	0
bta-miR-653	0.00	bta-mir-653	0.00	0	0	0	0	0	0
bta-miR-6530	0.00	bta-mir-6530	0.00	0	0	0	0	0	0
bta-miR-6531	0.00	bta-mir-6531	0.00	0	0	0	0	0	0
bta-miR-6532	0.00	bta-mir-6532	0.00	0	0	0	0	0	0
bta-miR-6533	0.00	bta-mir-6533	0.00	0	0	0	0	0	0
bta-miR-6534	0.00	bta-mir-6534	0.00	0	0	0	0	0	0
bta-miR-6535	0.00	bta-mir-6535	0.00	0	0	0	0	0	0
bta-miR-6536	0.00	bta-mir-6536-1	0.00	0	0	0	0	0	0
bta-miR-6536	0.00	bta-mir-6536-2	0.00	0	0	0	0	0	0
hsa-miR-654-3p	0.00	bta-mir-654	0.00	0	0	0	0	0	0
mmu-miR-654-3p	0.00	bta-mir-654	0.00	0	0	0	0	0	0
mml-miR-654-3p	0.00	bta-mir-654	0.00	0	0	0	0	0	0
ptr-miR-654	0.00	bta-mir-654	0.00	0	0	0	0	0	0
bta-miR-654	0.00	bta-mir-654	0.00	0	0	0	0	0	0
ppy-miR-654-3p	0.00	bta-mir-654	0.00	0	0	0	0	0	0
oar-miR-654-3p	0.00	bta-mir-654	0.00	0	0	0	0	0	0
hsa-miR-655-5p	0.00	bta-mir-655	0.00	0	0	0	0	0	0
bta-miR-655	0.00	bta-mir-655	0.00	0	0	0	0	0	0
oar-miR-655-5p	0.00	bta-mir-655	0.00	0	0	0	0	0	0
oar-miR-655-3p	0.00	bta-mir-655	0.00	0	0	0	0	0	0
chi-miR-655	0.00	bta-mir-655	0.00	0	0	0	0	0	0
hsa-miR-656-5p	0.00	bta-mir-656	0.00	0	0	0	0	0	0
hsa-miR-656-3p	0.00	bta-mir-656	0.00	0	0	0	0	0	0
mml-miR-656-3p	0.00	bta-mir-656	0.00	0	0	0	0	0	0
ptr-miR-656	0.00	bta-mir-656	0.00	0	0	0	0	0	0
bta-miR-656	0.00	bta-mir-656	0.00	0	0	0	0	0	0
eca-miR-656	0.00	bta-mir-656	0.00	0	0	0	0	0	0
ppy-miR-656	0.00	bta-mir-656	0.00	0	0	0	0	0	0
ggo-miR-656	0.00	bta-mir-656	0.00	0	0	0	0	0	0
chi-miR-656	0.00	bta-mir-656	0.00	0	0	0	0	0	0
tch-miR-656	0.00	bta-mir-656	0.00	0	0	0	0	0	0
bta-miR-658	0.00	bta-mir-658	0.00	0	0	0	0	0	0
bta-miR-660	8.00	bta-mir-660	8.00	3.00	3.00	2.00	29.89	25.21	23.23
chi-miR-660	8.00	bta-mir-660	8.00	3.00	3.00	2.00	29.89	25.21	23.23
bta-miR-664a	0.00	bta-mir-664a	0.00	0	0	0	0	0	0
bta-miR-664b	2.00	bta-mir-664b	2.00	0	1.00	1.00	0	8.40	11.62
bta-miR-665	0.00	bta-mir-665	0.00	0	0	0	0	0	0
oar-miR-665-5p	0.00	bta-mir-665	0.00	0	0	0	0	0	0
oar-miR-665-3p	0.00	bta-mir-665	0.00	0	0	0	0	0	0
chi-miR-665	0.00	bta-mir-665	0.00	0	0	0	0	0	0
bta-miR-669	0.00	bta-mir-669	0.00	0	0	0	0	0	0
hsa-miR-670-3p	0.00	bta-mir-670	0.00	0	0	0	0	0	0
bta-miR-670	0.00	bta-mir-670	0.00	0	0	0	0	0	0
mml-miR-670-3p	0.00	bta-mir-670	0.00	0	0	0	0	0	0
hsa-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
hsa-miR-671-3p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
mmu-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
mmu-miR-671-3p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
rno-miR-671	0.00	bta-mir-671	0.00	0	0	0	0	0	0
mml-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
mml-miR-671-3p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
ptr-miR-671	0.00	bta-mir-671	0.00	0	0	0	0	0	0
bta-miR-671	0.00	bta-mir-671	0.00	0	0	0	0	0	0
cfa-miR-671	0.00	bta-mir-671	0.00	0	0	0	0	0	0
eca-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
eca-miR-671-3p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
ppy-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
ppy-miR-671-3p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
cgr-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
cgr-miR-671-3p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
ggo-miR-671	0.00	bta-mir-671	0.00	0	0	0	0	0	0
ssc-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
ssc-miR-671-3p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
aja-miR-671	0.00	bta-mir-671	0.00	0	0	0	0	0	0
chi-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
chi-miR-671-3p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
tch-miR-671-5p	0.00	bta-mir-671	0.00	0	0	0	0	0	0
bta-miR-677	0.00	bta-mir-677	0.00	0	0	0	0	0	0
dme-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
hsa-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
rno-miR-7a-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
mmu-miR-7a-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
gga-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dps-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dre-miR-7a	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ame-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
aga-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ssc-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ggo-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ppy-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
sla-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
lla-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
mne-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ppa-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ptr-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
fru-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
tni-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
xtr-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
bmo-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
bta-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
mdo-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
oan-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
odi-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
cin-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
csa-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
mml-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
cfa-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dan-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
der-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dgr-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dmo-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dpe-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dse-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dsi-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dvi-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dwi-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dya-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
bfl-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
lgi-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
sko-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
spu-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dpu-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
isc-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
eca-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
aae-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
cqu-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
tgu-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
api-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
nvi-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
nlo-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
cgr-miR-7a	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
pma-miR-7a-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
aca-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
tur-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
mse-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
hme-miR-7	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ccr-miR-7a	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ipu-miR-7a	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
pmi-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
lva-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
bbe-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
ssa-miR-7a-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
efu-miR-7a	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
chi-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
tch-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
oha-miR-7-5p	227.00	bta-mir-7-1	227.00	99.00	76.00	52.00	986.21	638.74	604.03
dme-miR-7-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
hsa-miR-7-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
hsa-miR-7-1-3p	0.00	bta-mir-7-2	0.00	0	0	0	0	0	0
rno-miR-7a-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
rno-miR-7a-1-3p	0.00	bta-mir-7-2	0.00	0	0	0	0	0	0
mmu-miR-7a-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
mmu-miR-7a-1-3p	0.00	bta-mir-7-2	0.00	0	0	0	0	0	0
gga-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dps-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dre-miR-7a	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
ame-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
aga-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
ssc-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
ggo-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
ppy-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
sla-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
lla-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
mne-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
ppa-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
ptr-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
fru-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
tni-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
xtr-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
bmo-miR-7-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
bta-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
mdo-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
oan-miR-7-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
odi-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
cin-miR-7-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
csa-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
mml-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
cfa-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dan-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
der-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dgr-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dmo-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dpe-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dse-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dsi-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dvi-miR-7-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dwi-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dya-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
bfl-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
lgi-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
sko-miR-7-5p	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
spu-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
dpu-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
isc-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
eca-miR-7	234.00	bta-mir-7-2	234.00	102.00	77.00	55.00	1016.10	647.14	638.88
