#miRNA	read_count	precursor	total	F01	F02	F03	F01(norm)	F02(norm)	F03(norm)
oar-miR-409-5p	0.00	bta-mir-409a	0.00	0	0	0	0	0	0
oar-miR-409-3p	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
cgr-miR-409-5p	0.00	bta-mir-409a	0.00	0	0	0	0	0	0
cgr-miR-409-3p	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
ggo-miR-409	0.00	bta-mir-409a	0.00	0	0	0	0	0	0
efu-miR-409	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
chi-miR-409-5p	0.00	bta-mir-409a	0.00	0	0	0	0	0	0
chi-miR-409-3p	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
tch-miR-409-3p	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
pal-miR-409-5p	0.00	bta-mir-409a	0.00	0	0	0	0	0	0
pal-miR-409-3p	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
cpo-miR-409-3p	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
dno-miR-409-5p	0.00	bta-mir-409a	0.00	0	0	0	0	0	0
dno-miR-409-3p	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
ocu-miR-409-5p	0.00	bta-mir-409a	0.00	0	0	0	0	0	0
ocu-miR-409-3p	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
ppa-miR-409	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
mmr-miR-409	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
dma-miR-409	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
cja-miR-409	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
nle-miR-409	0.00	bta-mir-409a	0.00	0	0	0	0	0	0
pha-miR-409	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
oga-miR-409	1.00	bta-mir-409a	1.00	0	0	1.00	0	0	5.83
rno-miR-409b	0.00	bta-mir-409b	0.00	0	0	0	0	0	0
bta-miR-409b	0.00	bta-mir-409b	0.00	0	0	0	0	0	0
mmu-miR-410-5p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
mmu-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
hsa-miR-410-5p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
hsa-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
rno-miR-410-5p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
rno-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
mml-miR-410-5p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
mml-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
cfa-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
ptr-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
bta-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
eca-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
ppy-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
oar-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
cgr-miR-410-5p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
cgr-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
ggo-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
chi-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
cja-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
pal-miR-410-5p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
pal-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
cpo-miR-410-5p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
cpo-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
dno-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
ocu-miR-410-5p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
ocu-miR-410-3p	0.00	bta-mir-410	0.00	0	0	0	0	0	0
ppa-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
mmr-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
nle-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
oga-miR-410	0.00	bta-mir-410	0.00	0	0	0	0	0	0
mmu-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
mmu-miR-411-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
hsa-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
hsa-miR-411-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
rno-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
rno-miR-411-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
mml-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
mml-miR-411-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
cfa-miR-411	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
ptr-miR-411	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
bta-miR-411a	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
eca-miR-411	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
ppy-miR-411	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
ssc-miR-411	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
oar-miR-411a-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
oar-miR-411a-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
ggo-miR-411	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
chi-miR-411a-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
chi-miR-411a-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
tch-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
cja-miR-411	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
pal-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
pal-miR-411-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
cpo-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
cpo-miR-411-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
dno-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
dno-miR-411-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
ocu-miR-411-5p	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
ocu-miR-411-3p	0.00	bta-mir-411a	0.00	0	0	0	0	0	0
ppa-miR-411a	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
mmr-miR-411a	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
pha-miR-411a	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
oga-miR-411a	1.00	bta-mir-411a	1.00	0	1.00	0	0	4.27	0
oar-miR-411b-5p	0.00	bta-mir-411b	0.00	0	0	0	0	0	0
oar-miR-411b-3p	0.00	bta-mir-411b	0.00	0	0	0	0	0	0
bta-miR-411b	0.00	bta-mir-411b	0.00	0	0	0	0	0	0
chi-miR-411b-5p	0.00	bta-mir-411b	0.00	0	0	0	0	0	0
chi-miR-411b-3p	0.00	bta-mir-411b	0.00	0	0	0	0	0	0
oar-miR-3959-5p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
oar-miR-3959-3p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
bta-miR-411c-5p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
bta-miR-411c-3p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
eca-miR-3959	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
chi-miR-3959-5p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
chi-miR-3959-3p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
pal-miR-3959-5p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
pal-miR-3959-3p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
cpo-miR-3959-5p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
dno-miR-3959-5p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
dno-miR-3959-3p	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
mmr-miR-3959	0.00	bta-mir-411c	0.00	0	0	0	0	0	0
hsa-miR-412-5p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
mml-miR-412-5p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
bta-miR-412	0.00	bta-mir-412	0.00	0	0	0	0	0	0
oar-miR-412-3p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
oar-miR-412-5p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
cgr-miR-412-3p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
efu-miR-412	0.00	bta-mir-412	0.00	0	0	0	0	0	0
chi-miR-412-5p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
chi-miR-412-3p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
cja-miR-412	0.00	bta-mir-412	0.00	0	0	0	0	0	0
pal-miR-412-5p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
pal-miR-412-3p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
cpo-miR-412-5p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
dno-miR-412-5p	0.00	bta-mir-412	0.00	0	0	0	0	0	0
ppa-miR-412	0.00	bta-mir-412	0.00	0	0	0	0	0	0
rno-miR-421-5p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
rno-miR-421-3p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
hsa-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
mmu-miR-421-5p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
mmu-miR-421-3p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
mml-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
cfa-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
ptr-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
bta-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
eca-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
ppy-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
ssc-miR-421-5p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
ssc-miR-421-3p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
ggo-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
chi-miR-421-3p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
cja-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
pal-miR-421-5p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
pal-miR-421-3p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
ocu-miR-421-5p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
ocu-miR-421-3p	0.00	bta-mir-421	0.00	0	0	0	0	0	0
ppa-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
nle-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
oga-miR-421	0.00	bta-mir-421	0.00	0	0	0	0	0	0
hsa-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
hsa-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
mmu-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
mmu-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
bta-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
bta-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
rno-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
rno-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
mml-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
mml-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
cfa-miR-423a	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
ptr-miR-423	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
eca-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
eca-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
ssc-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
ssc-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
ppy-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
ppy-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
cgr-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
cgr-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
ggo-miR-423	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
efu-miR-423	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
chi-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
chi-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
tch-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
cja-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
cja-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
pal-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
pal-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
cpo-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
cpo-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
dno-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
dno-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
ocu-miR-423-5p	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
ocu-miR-423-3p	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
ppa-miR-423	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
dma-miR-423	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
nle-miR-423	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
sbo-miR-423	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
pha-miR-423	4.00	bta-mir-423	4.00	0	3.00	1.00	0	12.81	5.83
oga-miR-423	1.00	bta-mir-423	1.00	1.00	0	0	5.03	0	0
hsa-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
hsa-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
mml-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
mml-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
cfa-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
ptr-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
bta-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
bta-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
eca-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
ssc-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
ssc-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
ppy-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
ggo-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
efu-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
chi-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
chi-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
tch-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
cja-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
pal-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
pal-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
cpo-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
cpo-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
dno-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
dno-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
ocu-miR-424-5p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
ocu-miR-424-3p	0.00	bta-mir-424	0.00	0	0	0	0	0	0
ppa-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
mmr-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
nle-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
sbo-miR-424	0.00	bta-mir-424	0.00	0	0	0	0	0	0
mmu-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
mmu-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
hsa-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
hsa-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
xtr-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
bta-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
bta-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
mdo-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
rno-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
oan-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
mml-miR-425	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
cfa-miR-425	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
ptr-miR-425	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
ssc-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
ssc-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
ppy-miR-425	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
cgr-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
cgr-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
chi-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
chi-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
tch-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
pal-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
pal-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
xla-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
cpo-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
cpo-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
dno-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
ocu-miR-425-5p	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
ocu-miR-425-3p	0.00	bta-mir-425	0.00	0	0	0	0	0	0
mmr-miR-425	74.00	bta-mir-425	74.00	21.00	28.00	25.00	105.64	119.56	145.79
hsa-miR-4286	0.00	bta-mir-4286-1	0.00	0	0	0	0	0	0
bta-miR-4286	0.00	bta-mir-4286-1	0.00	0	0	0	0	0	0
hsa-miR-4286	0.00	bta-mir-4286-2	0.00	0	0	0	0	0	0
bta-miR-4286	0.00	bta-mir-4286-2	0.00	0	0	0	0	0	0
xla-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
mmu-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
rno-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
cfa-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
dre-miR-429a	0.00	bta-mir-429	0.00	0	0	0	0	0	0
fru-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
tni-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
gga-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
xtr-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
oan-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
mml-miR-429-5p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
bta-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
mdo-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
eca-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
ssc-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
aca-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
cgr-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
ccr-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
ipu-miR-429a	0.00	bta-mir-429	0.00	0	0	0	0	0	0
ssa-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
efu-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
cpi-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
ami-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
cli-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
pbv-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
chi-miR-429	0.00	bta-mir-429	0.00	0	0	0	0	0	0
oha-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
pal-miR-429-5p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
pal-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
abu-miR-429b	0.00	bta-mir-429	0.00	0	0	0	0	0	0
mze-miR-429b	0.00	bta-mir-429	0.00	0	0	0	0	0	0
nbr-miR-429b	0.00	bta-mir-429	0.00	0	0	0	0	0	0
oni-miR-429b	0.00	bta-mir-429	0.00	0	0	0	0	0	0
pny-miR-429b	0.00	bta-mir-429	0.00	0	0	0	0	0	0
gmo-miR-429-5p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
gmo-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
xla-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
cpo-miR-429-5p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
cpo-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
dno-miR-429-3p	0.00	bta-mir-429	0.00	0	0	0	0	0	0
oar-miR-431	0.00	bta-mir-431	0.00	0	0	0	0	0	0
mmu-miR-431-5p	0.00	bta-mir-431	0.00	0	0	0	0	0	0
mmu-miR-431-3p	0.00	bta-mir-431	0.00	0	0	0	0	0	0
hsa-miR-431-5p	0.00	bta-mir-431	0.00	0	0	0	0	0	0
hsa-miR-431-3p	0.00	bta-mir-431	0.00	0	0	0	0	0	0
rno-miR-431	0.00	bta-mir-431	0.00	0	0	0	0	0	0
mml-miR-431	0.00	bta-mir-431	0.00	0	0	0	0	0	0
ptr-miR-431	0.00	bta-mir-431	0.00	0	0	0	0	0	0
bta-miR-431	0.00	bta-mir-431	0.00	0	0	0	0	0	0
eca-miR-431	0.00	bta-mir-431	0.00	0	0	0	0	0	0
ppy-miR-431	0.00	bta-mir-431	0.00	0	0	0	0	0	0
ggo-miR-431	0.00	bta-mir-431	0.00	0	0	0	0	0	0
cpo-miR-431-5p	0.00	bta-mir-431	0.00	0	0	0	0	0	0
cpo-miR-431-3p	0.00	bta-mir-431	0.00	0	0	0	0	0	0
oar-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
hsa-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
hsa-miR-432-3p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
mml-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
mml-miR-432-3p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
ptr-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
bta-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
cfa-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
eca-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
ssc-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
ppy-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
ggo-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
chi-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
chi-miR-432-3p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
tch-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
pal-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
cpo-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
cpo-miR-432-3p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
dno-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
ocu-miR-432-5p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
ocu-miR-432-3p	0.00	bta-mir-432	0.00	0	0	0	0	0	0
ppa-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
dma-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
cja-miR-432	0.00	bta-mir-432	0.00	0	0	0	0	0	0
mmu-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
hsa-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
rno-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
mml-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
cfa-miR-433	0.00	bta-mir-433	0.00	0	0	0	0	0	0
ptr-miR-433	0.00	bta-mir-433	0.00	0	0	0	0	0	0
bta-miR-433	0.00	bta-mir-433	0.00	0	0	0	0	0	0
eca-miR-433	0.00	bta-mir-433	0.00	0	0	0	0	0	0
ppy-miR-433	0.00	bta-mir-433	0.00	0	0	0	0	0	0
oar-miR-433-5p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
oar-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
ggo-miR-433	0.00	bta-mir-433	0.00	0	0	0	0	0	0
chi-miR-433	0.00	bta-mir-433	0.00	0	0	0	0	0	0
pal-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
cpo-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
dno-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
ocu-miR-433-3p	0.00	bta-mir-433	0.00	0	0	0	0	0	0
