#miRNA	read_count	precursor
mml-miR-532-3p	0	bta-mir-532
cfa-miR-532	1	bta-mir-532
ptr-miR-532	0	bta-mir-532
eca-miR-532-5p	1	bta-mir-532
eca-miR-532-3p	0	bta-mir-532
ssc-miR-532-5p	1	bta-mir-532
ssc-miR-532-3p	0	bta-mir-532
ppy-miR-532-5p	1	bta-mir-532
ppy-miR-532-3p	0	bta-mir-532
cgr-miR-532-5p	1	bta-mir-532
ggo-miR-532	1	bta-mir-532
efu-miR-532	1	bta-mir-532
chi-miR-532-5p	1	bta-mir-532
chi-miR-532-3p	0	bta-mir-532
tch-miR-532-5p	1	bta-mir-532
hsa-miR-539-5p	0	bta-mir-539
hsa-miR-539-3p	0	bta-mir-539
mmu-miR-539-5p	0	bta-mir-539
rno-miR-539-5p	0	bta-mir-539
mml-miR-539	0	bta-mir-539
ptr-miR-539	0	bta-mir-539
bta-miR-539	0	bta-mir-539
cfa-miR-539	0	bta-mir-539
ppy-miR-539	0	bta-mir-539
oar-miR-539-5p	0	bta-mir-539
oar-miR-539-3p	0	bta-mir-539
tch-miR-539-3p	0	bta-mir-539
hsa-miR-541-5p	0	bta-mir-541
bta-miR-541	0	bta-mir-541
mml-miR-541-5p	0	bta-mir-541
oar-miR-541-5p	0	bta-mir-541
oar-miR-541-3p	0	bta-mir-541
mmu-miR-542-5p	0	bta-mir-542
mmu-miR-542-3p	0	bta-mir-542
rno-miR-542-5p	0	bta-mir-542
rno-miR-542-3p	0	bta-mir-542
hsa-miR-542-5p	0	bta-mir-542
hsa-miR-542-3p	0	bta-mir-542
mml-miR-542-5p	0	bta-mir-542
mml-miR-542-3p	0	bta-mir-542
cfa-miR-542	0	bta-mir-542
bta-miR-542-5p	0	bta-mir-542
eca-miR-542-5p	0	bta-mir-542
eca-miR-542-3p	0	bta-mir-542
ssc-miR-542-5p	0	bta-mir-542
ssc-miR-542-3p	0	bta-mir-542
ppy-miR-542-5p	0	bta-mir-542
ppy-miR-542-3p	0	bta-mir-542
cgr-miR-542-5p	0	bta-mir-542
cgr-miR-542-3p	0	bta-mir-542
ggo-miR-542	0	bta-mir-542
chi-miR-542-5p	0	bta-mir-542
chi-miR-542-3p	0	bta-mir-542
tch-miR-542-3p	0	bta-mir-542
mmu-miR-543-3p	7	bta-mir-543
rno-miR-543-3p	7	bta-mir-543
hsa-miR-543	7	bta-mir-543
cfa-miR-543	7	bta-mir-543
ptr-miR-543	7	bta-mir-543
bta-miR-543	7	bta-mir-543
mml-miR-543-5p	0	bta-mir-543
mml-miR-543-3p	7	bta-mir-543
eca-miR-543	7	bta-mir-543
ppy-miR-543	7	bta-mir-543
oar-miR-543-3p	7	bta-mir-543
ggo-miR-543	7	bta-mir-543
chi-miR-543-3p	7	bta-mir-543
hsa-miR-544a	0	bta-mir-544a
mml-miR-544	0	bta-mir-544a
ptr-miR-544	0	bta-mir-544a
bta-miR-544a	0	bta-mir-544a
cfa-miR-544	0	bta-mir-544a
eca-miR-544	0	bta-mir-544a
ppy-miR-544	0	bta-mir-544a
oar-miR-544-5p	0	bta-mir-544a
oar-miR-544-3p	0	bta-mir-544a
chi-miR-544-5p	0	bta-mir-544a
bta-miR-544b	0	bta-mir-544b-1
bta-miR-544b	0	bta-mir-544b-2
bta-miR-545-5p	0	bta-mir-545
bta-miR-545-3p	0	bta-mir-545
cfa-miR-545	0	bta-mir-545
eca-miR-545	0	bta-mir-545
ssc-miR-545-5p	0	bta-mir-545
ssc-miR-545-3p	0	bta-mir-545
chi-miR-545-5p	0	bta-mir-545
chi-miR-545-3p	0	bta-mir-545
bta-miR-551a	0	bta-mir-551a
hsa-miR-551b-5p	0	bta-mir-551b
hsa-miR-551b-3p	0	bta-mir-551b
mmu-miR-551b-3p	0	bta-mir-551b
oan-miR-551-3p	0	bta-mir-551b
gga-miR-551-3p	0	bta-mir-551b
mml-miR-551b-5p	0	bta-mir-551b
mml-miR-551b-3p	0	bta-mir-551b
ptr-miR-551b	0	bta-mir-551b
bta-miR-551b	0	bta-mir-551b
cfa-miR-551b	0	bta-mir-551b
mdo-miR-551b-3p	0	bta-mir-551b
eca-miR-551b	0	bta-mir-551b
tgu-miR-551-3p	0	bta-mir-551b
ppy-miR-551b	0	bta-mir-551b
aca-miR-551	0	bta-mir-551b
ggo-miR-551b	0	bta-mir-551b
oha-miR-551b-3p	0	bta-mir-551b
bta-miR-562	0	bta-mir-562
hsa-miR-568	0	bta-mir-568
mmu-miR-568	0	bta-mir-568
mml-miR-568	0	bta-mir-568
ptr-miR-568	0	bta-mir-568
bta-miR-568	0	bta-mir-568
cfa-miR-568	0	bta-mir-568
rno-miR-568	0	bta-mir-568
eca-miR-568	0	bta-mir-568
ppy-miR-568	0	bta-mir-568
hsa-miR-574-5p	0	bta-mir-574
mmu-miR-574-5p	0	bta-mir-574
bta-miR-574	0	bta-mir-574
hsa-miR-582-5p	0	bta-mir-582
mml-miR-582-5p	0	bta-mir-582
ptr-miR-582	0	bta-mir-582
bta-miR-582	0	bta-mir-582
cfa-miR-582	0	bta-mir-582
rno-miR-582-5p	0	bta-mir-582
eca-miR-582-5p	0	bta-mir-582
ppy-miR-582-5p	0	bta-mir-582
ggo-miR-582	0	bta-mir-582
chi-miR-582-5p	0	bta-mir-582
bta-miR-584	0	bta-mir-584-1
bta-miR-584	0	bta-mir-584-2
bta-miR-584	0	bta-mir-584-3
bta-miR-584	0	bta-mir-584-4
bta-miR-584	0	bta-mir-584-5
bta-miR-584	0	bta-mir-584-6
bta-miR-584	0	bta-mir-584-7
bta-miR-584	0	bta-mir-584-8
hsa-miR-592	0	bta-mir-592
mmu-miR-592-5p	0	bta-mir-592
mmu-miR-592-3p	0	bta-mir-592
mml-miR-592-5p	0	bta-mir-592
mml-miR-592-3p	0	bta-mir-592
ptr-miR-592	0	bta-mir-592
bta-miR-592	0	bta-mir-592
cfa-miR-592	0	bta-mir-592
rno-miR-592	0	bta-mir-592
eca-miR-592	0	bta-mir-592
ppy-miR-592	0	bta-mir-592
ggo-miR-592	0	bta-mir-592
efu-miR-592	0	bta-mir-592
chi-miR-592	0	bta-mir-592
tch-miR-592	0	bta-mir-592
hsa-miR-599	0	bta-mir-599
mml-miR-599-5p	0	bta-mir-599
mml-miR-599-3p	0	bta-mir-599
ptr-miR-599	0	bta-mir-599
bta-miR-599	0	bta-mir-599
cfa-miR-599	0	bta-mir-599
mdo-miR-599-3p	0	bta-mir-599
mmu-miR-599	0	bta-mir-599
ppy-miR-599	0	bta-mir-599
bta-miR-6119-5p	0	bta-mir-6119
bta-miR-6119-3p	0	bta-mir-6119
bta-miR-6120-5p	0	bta-mir-6120
bta-miR-6120-3p	6	bta-mir-6120
bta-miR-6121-5p	0	bta-mir-6121
bta-miR-6121-3p	0	bta-mir-6121
bta-miR-6122-5p	0	bta-mir-6122
bta-miR-6122-3p	0	bta-mir-6122
bta-miR-6123	0	bta-mir-6123
hsa-miR-615-5p	0	bta-mir-615
mmu-miR-615-5p	0	bta-mir-615
mml-miR-615-5p	0	bta-mir-615
bta-miR-615	0	bta-mir-615
rno-miR-615	0	bta-mir-615
eca-miR-615-5p	0	bta-mir-615
eca-miR-615-3p	0	bta-mir-615
ssc-miR-615	0	bta-mir-615
cgr-miR-615-5p	0	bta-mir-615
hsa-miR-628-5p	0	bta-mir-628
hsa-miR-628-3p	3	bta-mir-628
mml-miR-628-5p	0	bta-mir-628
mml-miR-628-3p	3	bta-mir-628
ptr-miR-628	3	bta-mir-628
bta-miR-628	0	bta-mir-628
cfa-miR-628	0	bta-mir-628
eca-miR-628a	0	bta-mir-628
ssc-miR-628	0	bta-mir-628
ppy-miR-628-5p	0	bta-mir-628
ppy-miR-628-3p	3	bta-mir-628
cgr-miR-628	0	bta-mir-628
ggo-miR-628	0	bta-mir-628
efu-miR-628	0	bta-mir-628
chi-miR-628-5p	0	bta-mir-628
tch-miR-628-5p	0	bta-mir-628
bta-miR-631	0	bta-mir-631
bta-miR-6516	0	bta-mir-6516
cfa-miR-6516	0	bta-mir-6516
bta-miR-6517	0	bta-mir-6517
bta-miR-6518	0	bta-mir-6518
bta-miR-6519	0	bta-mir-6519
hsa-miR-652-5p	0	bta-mir-652
hsa-miR-652-3p	0	bta-mir-652
mmu-miR-652-3p	0	bta-mir-652
rno-miR-652-3p	0	bta-mir-652
mml-miR-652	0	bta-mir-652
cfa-miR-652	0	bta-mir-652
ptr-miR-652	0	bta-mir-652
eca-miR-652	0	bta-mir-652
ppy-miR-652	0	bta-mir-652
ssc-miR-652	0	bta-mir-652
cgr-miR-652-5p	0	bta-mir-652
cgr-miR-652-3p	0	bta-mir-652
ggo-miR-652	0	bta-mir-652
bta-miR-652	0	bta-mir-652
efu-miR-652	0	bta-mir-652
tch-miR-652-3p	0	bta-mir-652
bta-miR-6520	1	bta-mir-6520
bta-miR-6521	0	bta-mir-6521
bta-miR-6522	1	bta-mir-6522
bta-miR-6523a	0	bta-mir-6523a
bta-miR-6523b	0	bta-mir-6523b
bta-miR-6524	1	bta-mir-6524
bta-miR-6525	0	bta-mir-6525
bta-miR-6526	4	bta-mir-6526-1
bta-miR-6526	4	bta-mir-6526-2
bta-miR-6526	4	bta-mir-6526-3
bta-miR-6527	0	bta-mir-6527
bta-miR-6528	0	bta-mir-6528
bta-miR-6529a	10	bta-mir-6529a
mml-miR-6529-5p	10	bta-mir-6529a
mml-miR-6529-3p	0	bta-mir-6529a
cfa-miR-6529	0	bta-mir-6529a
eca-miR-6529	0	bta-mir-6529a
tch-miR-6529	10	bta-mir-6529a
bta-miR-6529b	0	bta-mir-6529b
bta-miR-653	0	bta-mir-653
bta-miR-6530	0	bta-mir-6530
bta-miR-6531	0	bta-mir-6531
bta-miR-6532	0	bta-mir-6532
bta-miR-6533	0	bta-mir-6533
bta-miR-6534	0	bta-mir-6534
bta-miR-6535	0	bta-mir-6535
bta-miR-6536	0	bta-mir-6536-1
bta-miR-6536	0	bta-mir-6536-2
hsa-miR-654-3p	0	bta-mir-654
mmu-miR-654-3p	0	bta-mir-654
mml-miR-654-3p	0	bta-mir-654
ptr-miR-654	0	bta-mir-654
bta-miR-654	0	bta-mir-654
ppy-miR-654-3p	0	bta-mir-654
oar-miR-654-3p	0	bta-mir-654
hsa-miR-655-5p	0	bta-mir-655
bta-miR-655	0	bta-mir-655
oar-miR-655-5p	0	bta-mir-655
oar-miR-655-3p	0	bta-mir-655
chi-miR-655	0	bta-mir-655
hsa-miR-656-5p	0	bta-mir-656
hsa-miR-656-3p	0	bta-mir-656
mml-miR-656-3p	0	bta-mir-656
ptr-miR-656	0	bta-mir-656
bta-miR-656	0	bta-mir-656
eca-miR-656	0	bta-mir-656
ppy-miR-656	0	bta-mir-656
ggo-miR-656	0	bta-mir-656
chi-miR-656	0	bta-mir-656
tch-miR-656	0	bta-mir-656
bta-miR-658	0	bta-mir-658
bta-miR-660	8	bta-mir-660
chi-miR-660	8	bta-mir-660
bta-miR-664a	0	bta-mir-664a
bta-miR-664b	2	bta-mir-664b
bta-miR-665	0	bta-mir-665
oar-miR-665-5p	0	bta-mir-665
oar-miR-665-3p	0	bta-mir-665
chi-miR-665	0	bta-mir-665
bta-miR-669	0	bta-mir-669
hsa-miR-670-3p	0	bta-mir-670
bta-miR-670	0	bta-mir-670
mml-miR-670-3p	0	bta-mir-670
hsa-miR-671-5p	0	bta-mir-671
hsa-miR-671-3p	0	bta-mir-671
mmu-miR-671-5p	0	bta-mir-671
mmu-miR-671-3p	0	bta-mir-671
rno-miR-671	0	bta-mir-671
mml-miR-671-5p	0	bta-mir-671
mml-miR-671-3p	0	bta-mir-671
ptr-miR-671	0	bta-mir-671
bta-miR-671	0	bta-mir-671
cfa-miR-671	0	bta-mir-671
eca-miR-671-5p	0	bta-mir-671
eca-miR-671-3p	0	bta-mir-671
ppy-miR-671-5p	0	bta-mir-671
ppy-miR-671-3p	0	bta-mir-671
cgr-miR-671-5p	0	bta-mir-671
cgr-miR-671-3p	0	bta-mir-671
ggo-miR-671	0	bta-mir-671
ssc-miR-671-5p	0	bta-mir-671
ssc-miR-671-3p	0	bta-mir-671
aja-miR-671	0	bta-mir-671
chi-miR-671-5p	0	bta-mir-671
chi-miR-671-3p	0	bta-mir-671
tch-miR-671-5p	0	bta-mir-671
bta-miR-677	0	bta-mir-677
dme-miR-7-5p	227	bta-mir-7-1
hsa-miR-7-5p	227	bta-mir-7-1
rno-miR-7a-5p	227	bta-mir-7-1
mmu-miR-7a-5p	227	bta-mir-7-1
gga-miR-7	227	bta-mir-7-1
dps-miR-7	227	bta-mir-7-1
dre-miR-7a	227	bta-mir-7-1
ame-miR-7	227	bta-mir-7-1
aga-miR-7	227	bta-mir-7-1
ssc-miR-7	227	bta-mir-7-1
ggo-miR-7	227	bta-mir-7-1
ppy-miR-7	227	bta-mir-7-1
sla-miR-7	227	bta-mir-7-1
lla-miR-7	227	bta-mir-7-1
mne-miR-7	227	bta-mir-7-1
ppa-miR-7	227	bta-mir-7-1
ptr-miR-7	227	bta-mir-7-1
fru-miR-7	227	bta-mir-7-1
tni-miR-7	227	bta-mir-7-1
xtr-miR-7	227	bta-mir-7-1
bmo-miR-7-5p	227	bta-mir-7-1
bta-miR-7	227	bta-mir-7-1
mdo-miR-7	227	bta-mir-7-1
oan-miR-7-5p	227	bta-mir-7-1
odi-miR-7	227	bta-mir-7-1
cin-miR-7-5p	227	bta-mir-7-1
csa-miR-7	227	bta-mir-7-1
mml-miR-7	227	bta-mir-7-1
cfa-miR-7	227	bta-mir-7-1
dan-miR-7	227	bta-mir-7-1
der-miR-7	227	bta-mir-7-1
dgr-miR-7	227	bta-mir-7-1
dmo-miR-7	227	bta-mir-7-1
dpe-miR-7	227	bta-mir-7-1
dse-miR-7	227	bta-mir-7-1
dsi-miR-7	227	bta-mir-7-1
dvi-miR-7-5p	227	bta-mir-7-1
dwi-miR-7	227	bta-mir-7-1
dya-miR-7	227	bta-mir-7-1
bfl-miR-7	227	bta-mir-7-1
lgi-miR-7	227	bta-mir-7-1
sko-miR-7-5p	227	bta-mir-7-1
spu-miR-7	227	bta-mir-7-1
dpu-miR-7	227	bta-mir-7-1
isc-miR-7	227	bta-mir-7-1
eca-miR-7	227	bta-mir-7-1
aae-miR-7	227	bta-mir-7-1
cqu-miR-7	227	bta-mir-7-1
tgu-miR-7-5p	227	bta-mir-7-1
api-miR-7	227	bta-mir-7-1
nvi-miR-7	227	bta-mir-7-1
nlo-miR-7	227	bta-mir-7-1
cgr-miR-7a	227	bta-mir-7-1
pma-miR-7a-5p	227	bta-mir-7-1
aca-miR-7-5p	227	bta-mir-7-1
tur-miR-7-5p	227	bta-mir-7-1
mse-miR-7	227	bta-mir-7-1
hme-miR-7	227	bta-mir-7-1
ccr-miR-7a	227	bta-mir-7-1
ipu-miR-7a	227	bta-mir-7-1
pmi-miR-7-5p	227	bta-mir-7-1
lva-miR-7-5p	227	bta-mir-7-1
bbe-miR-7-5p	227	bta-mir-7-1
ssa-miR-7a-5p	227	bta-mir-7-1
efu-miR-7a	227	bta-mir-7-1
chi-miR-7-5p	227	bta-mir-7-1
tch-miR-7-5p	227	bta-mir-7-1
oha-miR-7-5p	227	bta-mir-7-1
dme-miR-7-5p	234	bta-mir-7-2
hsa-miR-7-5p	234	bta-mir-7-2
hsa-miR-7-1-3p	0	bta-mir-7-2
rno-miR-7a-5p	234	bta-mir-7-2
rno-miR-7a-1-3p	0	bta-mir-7-2
mmu-miR-7a-5p	234	bta-mir-7-2
mmu-miR-7a-1-3p	0	bta-mir-7-2
gga-miR-7	234	bta-mir-7-2
dps-miR-7	234	bta-mir-7-2
dre-miR-7a	234	bta-mir-7-2
ame-miR-7	234	bta-mir-7-2
aga-miR-7	234	bta-mir-7-2
ssc-miR-7	234	bta-mir-7-2
ggo-miR-7	234	bta-mir-7-2
ppy-miR-7	234	bta-mir-7-2
sla-miR-7	234	bta-mir-7-2
lla-miR-7	234	bta-mir-7-2
mne-miR-7	234	bta-mir-7-2
ppa-miR-7	234	bta-mir-7-2
ptr-miR-7	234	bta-mir-7-2
fru-miR-7	234	bta-mir-7-2
tni-miR-7	234	bta-mir-7-2
xtr-miR-7	234	bta-mir-7-2
bmo-miR-7-5p	234	bta-mir-7-2
bta-miR-7	234	bta-mir-7-2
mdo-miR-7	234	bta-mir-7-2
oan-miR-7-5p	234	bta-mir-7-2
odi-miR-7	234	bta-mir-7-2
cin-miR-7-5p	234	bta-mir-7-2
csa-miR-7	234	bta-mir-7-2
mml-miR-7	234	bta-mir-7-2
cfa-miR-7	234	bta-mir-7-2
dan-miR-7	234	bta-mir-7-2
der-miR-7	234	bta-mir-7-2
dgr-miR-7	234	bta-mir-7-2
dmo-miR-7	234	bta-mir-7-2
dpe-miR-7	234	bta-mir-7-2
dse-miR-7	234	bta-mir-7-2
dsi-miR-7	234	bta-mir-7-2
dvi-miR-7-5p	234	bta-mir-7-2
dwi-miR-7	234	bta-mir-7-2
dya-miR-7	234	bta-mir-7-2
bfl-miR-7	234	bta-mir-7-2
lgi-miR-7	234	bta-mir-7-2
sko-miR-7-5p	234	bta-mir-7-2
spu-miR-7	234	bta-mir-7-2
dpu-miR-7	234	bta-mir-7-2
isc-miR-7	234	bta-mir-7-2
eca-miR-7	234	bta-mir-7-2
aae-miR-7	234	bta-mir-7-2
cqu-miR-7	234	bta-mir-7-2
tgu-miR-7-5p	234	bta-mir-7-2
tgu-miR-7-1-3p	0	bta-mir-7-2
api-miR-7	234	bta-mir-7-2
nvi-miR-7	234	bta-mir-7-2
nlo-miR-7	234	bta-mir-7-2
cgr-miR-7a	234	bta-mir-7-2
pma-miR-7a-5p	234	bta-mir-7-2
aca-miR-7-5p	234	bta-mir-7-2
tur-miR-7-5p	234	bta-mir-7-2
sha-miR-7	0	bta-mir-7-2
mse-miR-7	234	bta-mir-7-2
hme-miR-7	234	bta-mir-7-2
ccr-miR-7a	234	bta-mir-7-2
aja-miR-7	0	bta-mir-7-2
ipu-miR-7a	234	bta-mir-7-2
pmi-miR-7-5p	234	bta-mir-7-2
lva-miR-7-5p	234	bta-mir-7-2
bbe-miR-7-5p	234	bta-mir-7-2
ssa-miR-7a-5p	234	bta-mir-7-2
efu-miR-7b	234	bta-mir-7-2
chi-miR-7-5p	234	bta-mir-7-2
chi-miR-7-3p	0	bta-mir-7-2
tch-miR-7-5p	234	bta-mir-7-2
oha-miR-7-5p	234	bta-mir-7-2
dme-miR-7-5p	227	bta-mir-7-3
hsa-miR-7-5p	227	bta-mir-7-3
rno-miR-7a-5p	227	bta-mir-7-3
mmu-miR-7a-5p	227	bta-mir-7-3
gga-miR-7	227	bta-mir-7-3
dps-miR-7	227	bta-mir-7-3
dre-miR-7a	227	bta-mir-7-3
ame-miR-7	227	bta-mir-7-3
aga-miR-7	227	bta-mir-7-3
ssc-miR-7	227	bta-mir-7-3
ggo-miR-7	227	bta-mir-7-3
ppy-miR-7	227	bta-mir-7-3
sla-miR-7	227	bta-mir-7-3
lla-miR-7	227	bta-mir-7-3
mne-miR-7	227	bta-mir-7-3
ppa-miR-7	227	bta-mir-7-3
ptr-miR-7	227	bta-mir-7-3
fru-miR-7	227	bta-mir-7-3
tni-miR-7	227	bta-mir-7-3
xtr-miR-7	227	bta-mir-7-3
bmo-miR-7-5p	227	bta-mir-7-3
bta-miR-7	227	bta-mir-7-3
mdo-miR-7	227	bta-mir-7-3
oan-miR-7-5p	227	bta-mir-7-3
odi-miR-7	227	bta-mir-7-3
cin-miR-7-5p	227	bta-mir-7-3
csa-miR-7	227	bta-mir-7-3
mml-miR-7	227	bta-mir-7-3
cfa-miR-7	227	bta-mir-7-3
tca-miR-7-5p	227	bta-mir-7-3
dan-miR-7	227	bta-mir-7-3
der-miR-7	227	bta-mir-7-3
dgr-miR-7	227	bta-mir-7-3
dmo-miR-7	227	bta-mir-7-3
dpe-miR-7	227	bta-mir-7-3
dse-miR-7	227	bta-mir-7-3
dsi-miR-7	227	bta-mir-7-3
dvi-miR-7-5p	227	bta-mir-7-3
dwi-miR-7	227	bta-mir-7-3
dya-miR-7	227	bta-mir-7-3
bfl-miR-7	227	bta-mir-7-3
lgi-miR-7	227	bta-mir-7-3
sko-miR-7-5p	227	bta-mir-7-3
spu-miR-7	227	bta-mir-7-3
dpu-miR-7	227	bta-mir-7-3
isc-miR-7	227	bta-mir-7-3
eca-miR-7	227	bta-mir-7-3
aae-miR-7	227	bta-mir-7-3
cqu-miR-7	227	bta-mir-7-3
tgu-miR-7-5p	227	bta-mir-7-3
api-miR-7	227	bta-mir-7-3
nvi-miR-7	227	bta-mir-7-3
nlo-miR-7	227	bta-mir-7-3
cgr-miR-7a	227	bta-mir-7-3
pma-miR-7a-5p	227	bta-mir-7-3
aca-miR-7-5p	227	bta-mir-7-3
tur-miR-7-5p	227	bta-mir-7-3
mse-miR-7	227	bta-mir-7-3
hme-miR-7	227	bta-mir-7-3
ccr-miR-7a	227	bta-mir-7-3
ipu-miR-7a	227	bta-mir-7-3
pmi-miR-7-5p	227	bta-mir-7-3
lva-miR-7-5p	227	bta-mir-7-3
bbe-miR-7-5p	227	bta-mir-7-3
ssa-miR-7a-5p	227	bta-mir-7-3
efu-miR-7c	227	bta-mir-7-3
chi-miR-7-5p	227	bta-mir-7-3
tch-miR-7-5p	227	bta-mir-7-3
oha-miR-7-5p	227	bta-mir-7-3
mmu-miR-708-5p	0	bta-mir-708
hsa-miR-708-5p	0	bta-mir-708
rno-miR-708-5p	0	bta-mir-708
cfa-miR-708	0	bta-mir-708
ptr-miR-708	0	bta-mir-708
bta-miR-708	0	bta-mir-708
mml-miR-708-5p	0	bta-mir-708
eca-miR-708	0	bta-mir-708
ssc-miR-708-5p	0	bta-mir-708
ppy-miR-708	0	bta-mir-708
cgr-miR-708	0	bta-mir-708
chi-miR-708-5p	0	bta-mir-708
chi-miR-708-3p	0	bta-mir-708
tch-miR-708-5p	0	bta-mir-708
mmu-miR-744-5p	0	bta-mir-744
mmu-miR-744-3p	0	bta-mir-744
hsa-miR-744-5p	0	bta-mir-744
hsa-miR-744-3p	0	bta-mir-744
ptr-miR-744	0	bta-mir-744
bta-miR-744	0	bta-mir-744
ssc-miR-744	0	bta-mir-744
ppy-miR-744	0	bta-mir-744
cgr-miR-744-5p	0	bta-mir-744
cgr-miR-744-3p	0	bta-mir-744
hsa-miR-758-5p	0	bta-mir-758
hsa-miR-758-3p	0	bta-mir-758
mmu-miR-758-5p	0	bta-mir-758
mmu-miR-758-3p	0	bta-mir-758
rno-miR-758-5p	0	bta-mir-758
rno-miR-758-3p	0	bta-mir-758
mml-miR-758-5p	0	bta-mir-758
ptr-miR-758	0	bta-mir-758
bta-miR-758	0	bta-mir-758
cfa-miR-758	0	bta-mir-758
eca-miR-758	0	bta-mir-758
ssc-miR-758	0	bta-mir-758
ppy-miR-758	0	bta-mir-758
oar-miR-758-5p	0	bta-mir-758
oar-miR-758-3p	0	bta-mir-758
chi-miR-758	0	bta-mir-758
bta-miR-759	0	bta-mir-759
mmu-miR-760-3p	2	bta-mir-760
hsa-miR-760	2	bta-mir-760
rno-miR-760-3p	2	bta-mir-760
ptr-miR-760	2	bta-mir-760
bta-miR-760-5p	0	bta-mir-760
bta-miR-760-3p	2	bta-mir-760
mml-miR-760	2	bta-mir-760
ppy-miR-760	2	bta-mir-760
ggo-miR-760	2	bta-mir-760
hsa-miR-761	0	bta-mir-761
mmu-miR-761	0	bta-mir-761
bta-miR-761	0	bta-mir-761
cfa-miR-761	0	bta-mir-761
mml-miR-761	0	bta-mir-761
ptr-miR-761	0	bta-mir-761
rno-miR-761	0	bta-mir-761
eca-miR-761	0	bta-mir-761
bta-miR-763	0	bta-mir-763
eca-miR-763	0	bta-mir-763
bta-miR-764	0	bta-mir-764
hsa-miR-767-5p	1	bta-mir-767
mml-miR-767-5p	1	bta-mir-767
bta-miR-767	1	bta-mir-767
mmu-miR-767	1	bta-mir-767
eca-miR-767-5p	1	bta-mir-767
ppy-miR-767-5p	1	bta-mir-767
ptr-miR-767	1	bta-mir-767
ggo-miR-767	1	bta-mir-767
chi-miR-767	1	bta-mir-767
bta-miR-769	0	bta-mir-769
bta-miR-7691	0	bta-mir-7691
bta-miR-7857	0	bta-mir-7857
bta-miR-7858	0	bta-mir-7858
bta-miR-7859	3	bta-mir-7859
bta-miR-7860	0	bta-mir-7860
bta-miR-7861	0	bta-mir-7861
bta-miR-7862	0	bta-mir-7862
bta-miR-7863	0	bta-mir-7863
bta-miR-7864	0	bta-mir-7864
bta-miR-7865	0	bta-mir-7865
bta-miR-8550	0	bta-mir-8550
mmu-miR-873a-5p	0	bta-mir-873
hsa-miR-873-5p	0	bta-mir-873
rno-miR-873-5p	0	bta-mir-873
oan-miR-873-5p	0	bta-mir-873
ptr-miR-873	0	bta-mir-873
bta-miR-873	0	bta-mir-873
eca-miR-873	0	bta-mir-873
ppy-miR-873	0	bta-mir-873
ggo-miR-873	0	bta-mir-873
mml-miR-873-5p	0	bta-mir-873
mdo-miR-873-5p	0	bta-mir-873
chi-miR-873-5p	0	bta-mir-873
chi-miR-873-3p	0	bta-mir-873
mmu-miR-874-5p	0	bta-mir-874
mmu-miR-874-3p	0	bta-mir-874
hsa-miR-874-5p	0	bta-mir-874
hsa-miR-874-3p	0	bta-mir-874
rno-miR-874-5p	0	bta-mir-874
rno-miR-874-3p	0	bta-mir-874
mml-miR-874-5p	0	bta-mir-874
mml-miR-874-3p	0	bta-mir-874
ptr-miR-874	0	bta-mir-874
bta-miR-874	0	bta-mir-874
cfa-miR-874	0	bta-mir-874
eca-miR-874	0	bta-mir-874
ppy-miR-874	0	bta-mir-874
cgr-miR-874	0	bta-mir-874
ggo-miR-874	0	bta-mir-874
ssc-miR-874	0	bta-mir-874
efu-miR-874	0	bta-mir-874
chi-miR-874-5p	0	bta-mir-874
chi-miR-874-3p	0	bta-mir-874
hsa-miR-875-5p	0	bta-mir-875
mmu-miR-875-5p	0	bta-mir-875
mml-miR-875-5p	0	bta-mir-875
mml-miR-875-3p	0	bta-mir-875
ptr-miR-875	0	bta-mir-875
bta-miR-875	0	bta-mir-875
cfa-miR-875	0	bta-mir-875
rno-miR-875	0	bta-mir-875
ppy-miR-875-5p	0	bta-mir-875
ppy-miR-875-3p	0	bta-mir-875
hsa-miR-876-5p	0	bta-mir-876
hsa-miR-876-3p	0	bta-mir-876
mml-miR-876-5p	0	bta-mir-876
mml-miR-876-3p	0	bta-mir-876
ptr-miR-876	0	bta-mir-876
bta-miR-876	0	bta-mir-876
cfa-miR-876	0	bta-mir-876
eca-miR-876-5p	0	bta-mir-876
eca-miR-876-3p	0	bta-mir-876
ppy-miR-876-5p	0	bta-mir-876
ppy-miR-876-3p	0	bta-mir-876
chi-miR-876-5p	0	bta-mir-876
chi-miR-876-3p	0	bta-mir-876
mmu-miR-877-5p	0	bta-mir-877
mmu-miR-877-3p	0	bta-mir-877
hsa-miR-877-5p	0	bta-mir-877
hsa-miR-877-3p	0	bta-mir-877
rno-miR-877	0	bta-mir-877
mml-miR-877-5p	0	bta-mir-877
mml-miR-877-3p	0	bta-mir-877
bta-miR-877	0	bta-mir-877
ppy-miR-877	0	bta-mir-877
ggo-miR-877	0	bta-mir-877
chi-miR-877-5p	0	bta-mir-877
chi-miR-877-3p	0	bta-mir-877
hsa-miR-885-5p	0	bta-mir-885
hsa-miR-885-3p	0	bta-mir-885
mml-miR-885-5p	0	bta-mir-885
mml-miR-885-3p	0	bta-mir-885
ptr-miR-885	0	bta-mir-885
bta-miR-885	0	bta-mir-885
cfa-miR-885	0	bta-mir-885
eca-miR-885-5p	0	bta-mir-885
eca-miR-885-3p	0	bta-mir-885
ssc-miR-885-5p	0	bta-mir-885
ssc-miR-885-3p	0	bta-mir-885
